Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
2311,16,0.4148,49.78,1.082e+04,0.004565,0.999999,"DHX33 ELAC2 GEMIN4 METTL16 MYBBP1A NDE1 NUP88 PAFAH1B1 PRPF8 PSMB6 RNASEK RPA1 RPAIN TRAPPC1 TSR1 VPS53"
2312,6,0.4133,6.200,4895,0.001262,0.998474,"BLOC1S4 C21orf62 GIPC2 NDN NUTM1 PRRX1"
2313,5,0.4658,4.658,3950,0.001175,0.996692,"ANKRD42 C14orf119 GLTPD2 NXPH4 TSPAN12"
2314,20,0.4345,82.55,1.378e+04,0.005939,1.00000,"ADAR DCP2 DDX6 EDC3 EDC4 EIF2AK2 IFNAR1 IFNAR2 IRF9 ISG15 JAK1 LSM14A MARF1 PNRC2 STAT1 STAT2 TYK2 USP18 XRN1 ZNFX1"
2315,5,0.4426,4.426,3978,0.001109,0.996692,"GKN1 MTNR1A OAF OR8G5 ZNF749"
2316,7,0.4193,8.805,5754,0.001524,0.999299,"APP CLUL1 DUSP14 NIN OAZ2 SLC12A7 SLC6A19"
2317,6,0.4154,6.232,4513,0.001375,0.998474,"ABHD17A EBNA1BP2 OBSCN PABPC1 PPIE SF3A3"
2318,6,0.4378,6.567,4811,0.001360,0.998474,"GJA8 OCEL1 SCML4 SSTR4 ZNF488 ZNF503"
2319,7,0.4030,8.464,5755,0.001465,0.999299,"ARL14EPL CCDC179 CCKAR ODF2 REN SLC26A9 SLC35A5"
2320,6,0.4338,6.507,4899,0.001323,0.998474,"C6orf226 GJA4 OGFRL1 RPL3L SLC12A3 TMX4"
2321,11,0.4787,26.33,7682,0.003406,0.999969,"DCP2 DDX6 EDC3 EDC4 EIF4E2 EIF4ENIF1 GIGYF2 LSM14A PNRC2 PPP5C XRN1"
2322,6,0.4457,6.685,5100,0.001306,0.998474,"ATP2B2 AVPI1 C2orf91 CNPY1 GRIK1 OLFM4"
2323,5,0.4097,4.097,3665,0.001114,0.996692,"CRYAB FOXM1 NCR3LG1 OLFML1 PSME3"
2324,37,0.4017,267.5,2.841e+04,0.009304,1.00000,"ABHD11 ARPC1B ASL CASTOR3 CLDN3 CYP3A43 CYP3A5 CYP3A7 GNAI1 GNAT3 GRM8 GUSB PILRA PILRB PMS2 PON1 SEMA3E SEPT14 SLC29A4 SPDYE1 TBL2 TPST1 TRIM50 TYW1 VKORC1L1 ZKSCAN1 ZNF138 ZNF273 ZNF479 ZNF679 ZNF716 ZNF727 ZNF736 ZNF804B ZNF92 ZSCAN21 ZSCAN25"
2325,6,0.4083,6.124,4711,0.001295,0.998474,"ABHD2 DCBLD2 GJA5 OPALIN RAB38 SEMA5A"
2326,5,0.4606,4.606,4040,0.001136,0.996692,"ANO4 OPN1SW PLK5 WNT9A YIPF7"
2327,6,0.4282,6.423,4858,0.001317,0.998474,"C19orf84 COL6A3 HSPA12A LELP1 OPN3 PCMTD1"
2328,5,0.4326,4.326,3918,0.001100,0.996692,"DLG1 ESRRB KLHL29 MRPS30 OPRD1"
2329,6,0.4079,6.119,5040,0.001210,0.998474,"ADD2 LRFN1 OPTC PRR14 PYGL TNRC6C"
2330,13,0.4030,31.43,9791,0.003192,0.999993,"ADAMTS15 ADAMTS8 CCDC153 KCNJ1 NXPE4 OR10G4 OR10G7 OR10G9 OR4D5 OR6M1 OR6X1 OR8D4 TMEM136"
2331,5,0.4147,4.147,3773,0.001095,0.996692,"DRD1 NEK9 NEURL1B OR10K1 RASD2"
2332,6,0.4107,6.160,4989,0.001230,0.998474,"ABCB1 COQ8B MDFI OR10K2 QPCT TMEM235"
2333,6,0.4161,6.241,5114,0.001216,0.998474,"ASPG LYSMD4 OR13C2 PLA1A TACSTD2 TTLL12"
2334,9,0.4092,14.73,6525,0.002246,0.999853,"NIPSNAP3A NIPSNAP3B OR13C3 OR13C4 OR13C8 OR13C9 OR13D1 OR2K2 RALGAPA1"
2335,5,0.4367,4.367,3852,0.001129,0.996692,"GRIN2B OR13G1 PCCA RASIP1 SLC8A2"
2336,8,0.4037,11.30,6519,0.001727,0.999679,"CAMK1D CASC10 ERBB4 GPR22 MTRNR2L3 NAPEPLD SPAG6 TNNT2"
2337,5,0.4461,4.461,3829,0.001161,0.996692,"EVA1C MTMR14 OR1K1 PRSS50 TMEM247"
2338,6,0.4107,6.160,5215,0.001177,0.998474,"ADAD1 ANKRD34B CCDC136 CNTN2 IBSP OR1N1"
2339,6,0.4418,6.626,4728,0.001396,0.998474,"MAST4 OR1S2 RHCE SLC2A6 TTL XPC"
2340,6,0.4017,6.026,4769,0.001259,0.998474,"ETFA GTSF1L LRRC58 OR2AG1 SOX6 VCPKMT"
2341,5,0.4036,4.036,3852,0.001044,0.996692,"COL15A1 ITGA9 MYBPH OR2AK2 UPK1B"
2342,5,0.4036,4.036,3787,0.001062,0.996692,"C6 IGDCC4 OR2AT4 RASSF3 SYF2"
2343,5,0.4032,4.032,3701,0.001085,0.996692,"CIP2A OR2D3 PPP1R12B RAB3D TEX30"
2344,5,0.4197,4.197,3876,0.001079,0.996692,"MICA OR2G2 PRRX2 TLR9 VSNL1"
2345,6,0.4153,6.229,5100,0.001217,0.998474,"CCDC157 DENND1A DPYS HSD17B8 OR2G6 OSM"
2346,4,0.4469,2.681,3069,0.0008707,0.992931,"ALOX5AP CDKN1A OR2H1 TPP2"
2347,6,0.4302,6.453,4803,0.001339,0.998474,"ARPC1B C1orf43 OR2L2 SHISA4 UROC1 ZNF264"
2348,5,0.4116,4.116,3829,0.001071,0.996692,"EBI3 IPP OR2M7 SH3PXD2A TMCO4"
2349,4,0.4603,2.762,2969,0.0009269,0.992931,"C19orf44 OR2T10 OR2T34 UNC13A"
2350,18,0.4130,63.19,1.366e+04,0.004591,1.00000,"CCDC73 CYBC1 DDC FDX1 KCNK13 MAFB MAPKAPK5 NAT8L OR2T2 PSKH1 RPH3A SELE SLC5A12 STMP1 TAL2 TNFRSF19 UCKL1 WNT8A"
2351,5,0.4384,4.384,3710,0.001177,0.996692,"CHRNB2 FCER1A OR10A2 OR2T29 TNN"
2352,5,0.4031,4.031,3967,0.001013,0.996692,"ARL5A NXN OR2T3 RAB11FIP3 RALGDS"
2353,10,0.4049,18.22,7577,0.002393,0.999933,"EIF4E1B FOLR1 FOLR2 KCNE3 KRTAP5-11 KRTAP5-9 OR2Y1 OR52E8 P2RY6 PLEKHB1"
2354,5,0.4639,4.639,3624,0.001275,0.996692,"N4BP2L1 OR4A15 OR4A16 OR4C15 OR4D6"
2355,8,0.4104,11.49,5587,0.002047,0.999679,"DIS3L2 HBS1L LCN10 OR4C11 OR4P4 OR4S2 PELO TUT7"
2356,6,0.4221,6.331,4650,0.001356,0.998474,"AXDND1 COA1 GXYLT1 OR4C6 RPRD1A SH2D2A"
2357,5,0.4369,4.369,3884,0.001121,0.996692,"APLNR OR4F15 PUM3 SMIM2 SOX1"
2358,18,0.4017,61.46,1.347e+04,0.004531,1.00000,"A1BG ACR ANHX C8orf33 CHAMP1 FRG2B MZF1 OR4F21 OR4F5 PARD6G PGBD2 RABL2B SLC27A5 TUBB8 ZBTB45 ZNF132 ZNF672 ZNF891"
2359,5,0.4147,4.147,3869,0.001068,0.996692,"IER5L KCNG2 OR51L1 RALGPS1 TMEM18"
2360,8,0.4041,11.31,6015,0.001872,0.999679,"CALCB HBE1 OR51B4 OR52E2 OR52M1 OR52W1 OR56A1 VAT1L"
2361,6,0.4033,6.049,4910,0.001228,0.998474,"GSG1L MEIOC OR52E4 PRMT9 SLC30A2 SLC36A4"
2362,6,0.4207,6.310,4625,0.001359,0.998474,"ATP8A2 FAM177A1 HNRNPH3 OR52E6 SIGMAR1 XCL2"
2363,5,0.4255,4.255,3810,0.001113,0.996692,"MAPK13 OR52H1 TLE4 ZKSCAN3 ZNF609"
2364,4,0.4611,2.766,2959,0.0009316,0.992931,"CCDC85B FAM50B OR52J3 SYT5"
2365,5,0.4180,4.180,3841,0.001084,0.996692,"CASS4 CCDC33 OR52N1 OR52N5 OR8S1"
2366,5,0.4420,4.420,3812,0.001155,0.996692,"ANGPTL4 C10orf82 CDHR5 OR5AP2 OR8K1"
2367,7,0.4130,8.673,5775,0.001496,0.999299,"ACSL6 BSND FAAH FAM131C OR5B21 PXYLP1 RAB3B"
2368,5,0.4048,4.048,4054,0.0009951,0.996692,"ACOD1 DGKA IFT172 OR5D14 RBFOX1"
2369,5,0.4416,4.416,3727,0.001180,0.996692,"GORAB HACE1 OR5D16 RRP12 TIGD1"
2370,6,0.4008,6.012,4651,0.001288,0.998474,"GPCPD1 OR5I1 PCNX1 TP53AIP1 UBE2QL1 ZNF713"
2371,6,0.4064,6.095,4818,0.001260,0.998474,"CRIM1 FIGLA HNF4G IL27 OR5L2 TACSTD2"
2372,4,0.4408,2.645,2945,0.0008950,0.992931,"ATP2C1 DFFB OR5M11 OSBPL8"
2373,6,0.4061,6.092,4546,0.001335,0.998474,"BEND5 CLCN6 DHRS4L2 GRP MAPK12 OR5M8"
2374,5,0.4121,4.121,4001,0.001026,0.996692,"GPCPD1 OR6A2 RIMBP2 SLC32A1 TICAM1"
2375,5,0.4503,4.503,3689,0.001216,0.996692,"ABHD12B DNAL1 OR6F1 PSMC6 SIX6"
2376,5,0.4153,4.153,3794,0.001091,0.996692,"COIL CYP1A2 METTL2B NOLC1 OR6K3"
2377,5,0.4199,4.199,3936,0.001063,0.996692,"CASS4 NPPB OR7A17 SCN4B ST18"
2378,27,0.4068,142.8,1.961e+04,0.007211,1.00000,"C19orf66 CNN1 DAND5 OR1M1 OR7G1 OR7G3 P2RY11 QTRT1 ZNF121 ZNF20 ZNF433 ZNF439 ZNF441 ZNF442 ZNF443 ZNF490 ZNF563 ZNF564 ZNF625 ZNF627 ZNF69 ZNF700 ZNF709 ZNF763 ZNF791 ZNF844 ZNF878"
2379,6,0.4029,6.043,4712,0.001278,0.998474,"DNAJC27 OR5T3 OR8A1 PDYN SLC25A29 ZNF813"
2380,16,0.4008,48.10,1.201e+04,0.003978,0.999999,"ADAMTS15 ADAMTS8 CCDC153 GLB1L3 KCNJ1 NTM NXPE4 OR10G9 OR10S1 OR4D5 OR6M1 OR6X1 OR8B12 OR8B3 OR8D4 TMEM136"
2381,5,0.4462,4.462,3753,0.001184,0.996692,"DDX24 FAM89A OR8H2 SLURP2 SNAP25"
2382,5,0.4111,4.111,3921,0.001045,0.996692,"OLFM3 OR8H3 PDE6H PGF SYNGR2"
2383,6,0.4380,6.570,4780,0.001369,0.998474,"GP2 GRK5 HDGFL3 OR8J1 PUS10 TTN"
2384,24,0.4016,110.8,1.882e+04,0.005839,1.00000,"C1QTNF3 CDH10 CDH12 CDH18 CDH6 CDH9 CEP72 DNAH5 FAM173B FBXO4 HCN1 NIM1K NNT OTULIN OTULINL OXCT1 PRLR SLC1A3 SLC45A2 SLC6A18 SLC6A19 TMEM267 UGT3A1 UGT3A2"
2385,4,0.4674,2.804,3094,0.0009031,0.992931,"C2orf42 CCDC85A CEP68 OR8U1"
2386,5,0.4102,4.102,3891,0.001051,0.996692,"CRYBB3 DYDC2 EFCAB13 FAM169B OR9G1"
2387,5,0.4402,4.402,3934,0.001115,0.996692,"DNAAF4 OR9I1 REXO1 USH1G YIF1A"
2388,6,0.4265,6.398,4890,0.001303,0.998474,"CCDC148 MAB21L1 OR9Q1 PRKAR2B SCUBE1 SVEP1"
2389,4,0.4344,2.606,3125,0.0008312,0.992931,"CDNF EML4 OR9Q2 PRKG1"
2390,5,0.4305,4.305,4109,0.001044,0.996692,"DSE MSMP ORAI2 ZNF44 ZNF721"
2391,5,0.4400,4.400,3820,0.001147,0.996692,"ATG12 FER KRTAP5-5 OR5M1 OSBPL1A"
2392,6,0.4381,6.572,5206,0.001258,0.998474,"CA9 CDK5RAP1 MYO1C OSBPL2 RNF222 SYN3"
2393,7,0.4014,8.429,5686,0.001477,0.999299,"ACBD7 C6orf58 KCNG1 OSCAR PCSK4 TOR1B ZNF429"
2394,6,0.4079,6.118,4976,0.001225,0.998474,"OSR2 SERTM1 TCIRG1 TSSK3 TXNDC15 ZUP1"
2395,7,0.4107,8.625,5666,0.001516,0.999299,"GAREM2 HS1BP3 OTOF PEX11G SHLD2 TTC32 ZNF512"
2396,5,0.4169,4.169,3842,0.001081,0.996692,"LRP4 NEK9 OTUB2 SAA4 SGCZ"
2397,10,0.4012,18.05,7429,0.002418,0.999933,"ARL15 C2CD5 CDK5 DUS2 FIBP PTP4A1 RCE1 RWDD4 TMEM94 ZNF330"
2398,8,0.4159,11.65,5290,0.002190,0.999679,"ANKRD17 CAPRIN1 CNOT4 G3BP1 G3BP2 OTUD6B SERBP1 SRRD"
2399,6,0.4315,6.472,5015,0.001286,0.998474,"ABCC10 EDEM3 MYBPC3 OVOL1 PCDH12 SPATA45"
2400,5,0.4239,4.239,3966,0.001065,0.996692,"ANP32A AOAH IRAK2 OXR1 PPP1R3D"
2401,13,0.4067,31.72,9152,0.003444,0.999993,"C12orf45 C16orf72 DDX21 DDX31 GNL1 HSPA14 NCL NOLC1 PINX1 RPF1 ZNF622 ZNHIT3 ZNHIT6"
2402,7,0.4039,8.481,5614,0.001505,0.999299,"DPT ITLN2 LTB OR6N2 PACRGL S100A7A VAMP4"
2403,5,0.4033,4.033,3826,0.001050,0.996692,"COPS8 IQCA1 PACSIN2 RARRES2 TMEM170B"
2404,5,0.4241,4.241,4008,0.001054,0.996692,"NEGR1 NHLRC3 PALLD PKDCC PTPRR"
2405,6,0.4273,6.409,4068,0.001568,0.998474,"PAN2 PAN3 SMG5 SMG6 SMG7 UPF2"
2406,4,0.4591,2.755,3041,0.0009025,0.992931,"GSX2 IGFBP4 MS4A6E PANX2"
2407,6,0.4037,6.055,4909,0.001229,0.998474,"ADAM10 FAM24A LENEP NOTCH3 PANK4 PAOX"
2408,5,0.4329,4.329,4229,0.001020,0.996692,"LOXL1 MESP2 PAPOLG STX12 THAP10"
2409,25,0.3726,111.8,1.656e+04,0.006685,1.00000,"CNIH1 COG1 GET4 GOSR2 RAB18 RAB1A RAB1B SAR1A SCFD1 SEC23B SEC23IP SEC24A SEC31A SURF4 TBC1D20 TM9SF3 TRAPPC1 TRAPPC11 TRAPPC12 TRAPPC13 TRAPPC2L TRAPPC3 TRAPPC4 TRAPPC5 UNC50"
2410,5,0.4039,4.039,3970,0.001014,0.996692,"PAQR7 PRF1 RNASEH1 TTC34 ZNF655"
2411,6,0.4254,6.381,5112,0.001244,0.998474,"C5orf30 CHST15 DGAT2 KIAA1217 PARPBP PROKR1"
2412,6,0.4035,6.052,4894,0.001232,0.998474,"CD74 CEACAM21 PASK RBAK SH3BGRL2 SUGCT"
2413,5,0.4274,4.274,4024,0.001058,0.996692,"AKR1C2 DQX1 PAXX RNF26 TIGD2"
2414,6,0.4171,6.257,4888,0.001275,0.998474,"BCL2L10 CRABP1 CYP1B1 DGKQ HSPA1B PBOV1"
2415,6,0.4261,6.391,4932,0.001291,0.998474,"CYTH4 HRK PBX4 SLC25A2 SPIRE2 VIM"
2416,4,0.4288,2.573,3033,0.0008452,0.992931,"IL20RA LEFTY1 PCDH1 PTBP2"
2417,6,0.4002,6.003,4629,0.001292,0.998474,"CPAMD8 ERBB4 GARS GPBAR1 PCDH18 SZRD1"
2418,7,0.4180,8.779,6100,0.001434,0.999299,"DAGLA FLRT1 GRK4 PCDH7 SH3BP2 TMBIM1 UVSSA"
2419,5,0.4487,4.487,3921,0.001140,0.996692,"GPR39 PCDHB1 PLA2G2F SAMD15 TCEA3"
2420,11,0.4006,22.03,8981,0.002441,0.999969,"ABCB11 BBS5 CASP10 CPO CRYGA CRYGB CRYGC CRYGD CXCR2 HOXD4 TTC30A"
2421,7,0.4026,8.456,5750,0.001465,0.999299,"OPN1SW PCNX2 RASL11A RDH10 SMCR8 ST5 WDR78"
2422,7,0.4021,8.445,5888,0.001429,0.999299,"ARRDC1 ELOVL7 FAM186A PCNX3 TBC1D4 TMEM150C VSIG10"
2423,5,0.4047,4.047,3888,0.001037,0.996692,"DOCK10 FLT4 KCTD16 PCP4 STXBP5L"
2424,6,0.4336,6.503,5109,0.001268,0.998474,"ANKRD34B AZGP1 CLIP3 PCSK5 PDIA6 SLC6A17"
2425,5,0.4227,4.227,3915,0.001076,0.996692,"LTBP2 PCYOX1L SRXN1 STK10 XPA"
2426,16,0.4025,48.30,1.076e+04,0.004457,0.999999,"AK6 C18orf21 C1D EXOSC1 EXOSC10 HEATR1 MDM2 NOL6 NOP9 PARN PDCD11 PDCD2 POP4 SRFBP1 WDR43 WDR75"
2427,5,0.4061,4.061,3912,0.001034,0.996692,"NTRK2 PDE11A S100A1 SEMA6B SNX30"
2428,6,0.4403,6.604,5048,0.001304,0.998474,"FAM43A IAPP PDE4C SCARA3 SLCO1A2 TPRG1"
2429,6,0.4084,6.126,4735,0.001289,0.998474,"C1orf210 FOXF1 IGDCC4 PDGFRB RTP5 ZNF197"
2430,7,0.4061,8.528,5736,0.001481,0.999299,"CCDC24 ERBB4 GPR22 MGAT4C NAPEPLD PDLIM2 SNRPN"
2431,5,0.4397,4.397,3950,0.001109,0.996692,"CACNA2D3 CASTOR1 PCIF1 PDPN SYNE3"
2432,6,0.4031,6.047,4735,0.001272,0.998474,"COL9A2 EPN2 PDZK1IP1 PTCH2 SLFNL1 TIE1"
2433,6,0.4123,6.184,4889,0.001260,0.998474,"CDKN2D GSTK1 PER3 TARBP1 TMEM178A ZNF880"
2434,6,0.4004,6.006,4931,0.001214,0.998474,"AMIGO1 HECW2 KLRB1 PAFAH1B3 PERP SECTM1"
2435,7,0.4213,8.848,5898,0.001494,0.999299,"CAMKMT FOLR2 ILDR2 KCNE3 NRN1L PGM1 STAG3"
2436,7,0.4128,8.668,5598,0.001542,0.999299,"EPHA5 NBEAL1 PHETA2 PPIAL4G SLC28A1 STK16 TMEM167B"
2437,6,0.4191,6.287,4852,0.001291,0.998474,"ARFGAP1 C1QTNF12 KLK6 MGME1 PHGR1 TNFRSF4"
2438,7,0.4028,8.459,5442,0.001548,0.999299,"GLT8D2 NADK2 NPL PHLDB2 PROK1 SAA4 SNX29"
2439,5,0.4474,4.474,4042,0.001103,0.996692,"AQR PANK2 PI4K2B SCRT2 SLC30A7"
2440,5,0.4324,4.324,3913,0.001101,0.996692,"CD22 CMTM4 PID1 TGM2 UBQLNL"
2441,5,0.4411,4.411,3842,0.001144,0.996692,"CCDC83 CDC42EP1 DAD1 HCFC1R1 PIEZO1"
2442,15,0.4990,52.40,9958,0.005218,0.999999,"ATP5F1A C18orf21 HAUS1 NARS PIK3C3 RBFA RPL17 RTTN SKA1 TRAPPC8 TXNL4A VPS4A WDR7 ZNF236 ZNF407"
2443,5,0.4634,4.634,3917,0.001178,0.996692,"C9orf57 FGFBP1 MANBAL PIGZ PROM2"
2444,5,0.4523,4.523,3913,0.001152,0.996692,"ANXA1 C14orf28 LSMEM2 NPFFR1 PIKFYVE"
2445,5,0.4115,4.115,3935,0.001042,0.996692,"EFR3B MFGE8 PIM3 SLC7A2 ZNF177"
2446,5,0.4172,4.172,3500,0.001187,0.996692,"FAM83D FAM83H HMMR PIP TUBB4B"
2447,6,0.4053,6.080,4845,0.001250,0.998474,"CYP39A1 DNMBP FREM3 PIRT SPATA6 TPD52"
2448,5,0.4255,4.255,3770,0.001125,0.996692,"DPRX IMMP1L NPFFR2 PITPNB TNS3"
2449,30,0.4053,176.3,1.854e+04,0.009390,1.00000,"C12orf66 DEPDC5 FNIP1 ITFG2 KPTN LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 MIOS NPRL2 RAB7A RRAGA RRAGC SEH1L SPG21 SZT2 TBC1D5 TBC1D7 TSC1 TSC2 VPS16 VPS18 VPS29 VPS33A VPS35 VPS39 VPS41 WDR24 WDR59"
2450,7,0.4019,8.440,5829,0.001442,0.999299,"GBP5 GBP6 GRHL1 MVP PKD2L1 TMEM56 TMEM74"
2451,5,0.4509,4.509,3756,0.001196,0.996692,"DMXL1 ELF1 PKN3 SGCD TTC7A"
2452,9,0.4064,14.63,6158,0.002363,0.999853,"DNAAF5 ICE2 INTS14 PIH1D1 POLR2M RPAP3 SP2 WDCP ZNHIT3"
2453,6,0.4071,6.106,4786,0.001271,0.998474,"CATIP ITM2C PLA2G1B PRKACG ST5 UBASH3B"
2454,5,0.4341,4.341,4059,0.001066,0.996692,"C8orf86 EHD4 ENAM PLA2G2A ZFP42"
2455,6,0.4309,6.464,4732,0.001361,0.998474,"ATG4B FAM3B GABARAPL1 PLA2G3 RLF SHC4"
2456,5,0.4546,4.546,4012,0.001129,0.996692,"C1orf54 LGI3 PLA2G4B POLB TRIM9"
2457,20,0.4008,76.16,1.392e+04,0.005424,1.00000,"AK6 BMS1 C1D DHX33 EXOSC1 EXOSC10 HEATR1 IMP3 IMP4 NAT10 NOC4L NOL10 NOL6 NOP9 PDCD11 POP5 UTP25 UTP4 WDR43 WDR75"
2458,7,0.4098,8.605,5734,0.001495,0.999299,"BCL2L13 CYB5D1 DUOX2 NPY1R PLAGL1 TMEM252 UCN"
2459,6,0.4162,6.243,4900,0.001269,0.998474,"ANXA5 CEACAM16 CPT1C PDGFRB PLBD2 TEX19"
2460,5,0.4548,4.548,3806,0.001190,0.996692,"CTDSP2 LGR5 OR2T5 PLCE1 PSAPL1"
2461,6,0.4310,6.465,5036,0.001279,0.998474,"CCDC88A HOXD8 PEBP1 PLCH1 RECQL TGOLN2"
2462,20,0.4095,77.81,1.256e+04,0.006137,1.00000,"AKT1 C12orf66 DEPDC5 ITFG2 KPTN LAMTOR3 MAPKAP1 MIOS MLST8 NPRL2 PTEN RICTOR SEH1L SESN2 SZT2 TBC1D7 TSC1 TSC2 WDR24 WDR59"
2463,6,0.4081,6.122,4464,0.001366,0.998474,"ARF5 KCNK6 NAIF1 PLEKHA3 SLC30A1 SLC39A10"
2464,6,0.4025,6.038,4700,0.001280,0.998474,"BCL6B GDF3 NSMCE4A PLEKHA5 SLC39A11 SLN"
2465,5,0.4348,4.348,4179,0.001037,0.996692,"IGFBP1 PLEKHA7 SQOR SYNJ2 TSPAN15"
2466,17,0.4044,54.99,1.276e+04,0.004280,1.00000,"ACR ANHX C8orf33 CHAMP1 MZF1 PARD6G PGBD2 RABL2B SLC27A5 ZBTB45 ZNF10 ZNF132 ZNF140 ZNF26 ZNF605 ZNF84 ZNF891"
2467,6,0.4395,6.592,4879,0.001346,0.998474,"ABHD15 ERGIC3 NUB1 PLEKHH1 PLIN1 TRMO"
2468,7,0.4122,8.656,5738,0.001502,0.999299,"ACBD6 C1orf105 CDC20B DNM3 OCLM PLEKHH2 PRG4"
2469,5,0.4089,4.089,3899,0.001045,0.996692,"ABRACL BRSK2 KIR2DL3 PLEKHM3 PRSS16"
2470,5,0.4530,4.530,4036,0.001118,0.996692,"ARL5C DCXR EPHB4 GRID1 PLEKHO1"
2471,7,0.4139,8.691,5591,0.001548,0.999299,"ABCC5 DAAM1 FADS3 IL17B PCK1 PLEKHS1 VRK3"
2472,11,0.4069,22.38,8579,0.002595,0.999969,"CCR6 LPA PLG RAET1G SLC22A2 TAAR6 TCP10 TCP10L2 ULBP1 ULBP2 ULBP3"
2473,6,0.4101,6.152,4784,0.001281,0.998474,"ANTXRL LAMP1 OR2C3 PLK3 PRSS48 TMEM128"
2474,8,0.4035,11.30,6744,0.001668,0.999679,"ALDH1A1 BVES ENPP6 PLN PROSER2 PTGES RIOK3 ZDHHC14"
2475,14,0.4016,36.54,1.154e+04,0.003148,0.999997,"ADGRV1 ANKRD55 BHMT CDH12 F2R F2RL1 F2RL2 FST GZMK ITGA1 ITGA2 PLPP1 RAB3C RNF138"
2476,6,0.4425,6.638,4730,0.001398,0.998474,"C2CD4C MISP PALM PLPP2 TPGS1 UQCR11"
2477,8,0.4004,11.21,6906,0.001617,0.999679,"CCDC105 EFCAB12 GEM LBH PLPP3 SCARA3 SH3GLB1 TMEM9"
2478,6,0.4078,6.117,4919,0.001239,0.998474,"LIMS2 OAZ1 PLPP4 REEP6 RND3 STK38L"
2479,6,0.4427,6.641,5036,0.001314,0.998474,"ANGPTL2 CYP27A1 MYO7B PLPPR1 ZNF782 ZNF79"
2480,18,0.4147,63.45,1.367e+04,0.004608,1.00000,"CCDC73 CYBC1 DDC DEF8 FDX1 GGACT KCNK13 MAFB MAPKAPK5 NAT8L PSKH1 RDH10 RPH3A SLC5A12 TAL2 TNFRSF19 UCKL1 WNT8A"
2481,7,0.4076,8.560,5932,0.001438,0.999299,"B2M EIF4EBP2 PLXDC1 SEC22A SLC16A6 TRAF3IP3 YPEL2"
2482,6,0.4304,6.455,5057,0.001272,0.998474,"AKT1S1 CWC27 CYP19A1 DPEP2 PMFBP1 ZFP90"
2483,5,0.4523,4.523,4139,0.001089,0.996692,"CYTH2 ENOSF1 FAM78B PMS1 RD3L"
2484,7,0.4362,9.160,5977,0.001527,0.999299,"CPT1B DSCAM EMX2 NPW PNLDC1 SLC25A39 SLC8B1"
2485,5,0.4459,4.459,3877,0.001146,0.996692,"DMBT1 FNDC1 LPA PNLIPRP3 TCP10"
2486,7,0.4060,8.525,5673,0.001497,0.999299,"AZIN2 CCIN KNCN NKAIN1 PNMT QDPR RBBP8NL"
2487,7,0.4146,8.707,5842,0.001485,0.999299,"APOM C1QTNF12 FFAR3 METTL2B NUDT7 PNP RGS7BP"
2488,11,0.4008,22.04,7395,0.002963,0.999969,"ACTR1A DYNC1LI2 NDE1 PPP2R5C PPP2R5D PPP2R5E SGO1 SKA1 SNRK UBE2C ZWINT"
2489,6,0.4200,6.300,4687,0.001339,0.998474,"CACNA2D1 HIST1H2AH KREMEN1 OR5B2 PNPLA3 TCN2"
2490,5,0.4352,4.352,3950,0.001098,0.996692,"EMX1 MYO1F PNPO PRH2 TNFAIP8L1"
2491,9,0.4046,14.56,7098,0.002042,0.999853,"CAPN2 HSPG2 JAG2 LRP10 PODN PREP SUSD6 TMEM127 WWP2"
2492,5,0.4297,4.297,3962,0.001080,0.996692,"BTBD3 IGLL1 PODNL1 PROX2 TMTC2"
2493,5,0.4195,4.195,3824,0.001093,0.996692,"CTXN1 OR4K13 PODXL TUFM WDR72"
2494,6,0.4104,6.156,5093,0.001204,0.998474,"ALOX5AP GAS8 POLI PROK2 TPP2 ZNF219"
2495,7,0.4057,8.520,5963,0.001423,0.999299,"LHFPL6 LIN28A POLN SOAT2 SPIRE1 ZNF83 ZYX"
2496,7,0.4270,8.967,5100,0.001750,0.999299,"CXADR POTEC POTED POTEF POTEG POTEH POTEM"
2497,7,0.4120,8.653,5986,0.001440,0.999299,"MATN2 POU3F1 SGSH SLC19A1 SPARC ZBTB26 ZNF613"
2498,5,0.4354,4.354,3994,0.001086,0.996692,"POU3F3 RAPGEF3 RELCH S100A3 ZNF618"
2499,6,0.4339,6.508,5001,0.001297,0.998474,"DHRS7 LYPD5 MCTP2 MPZ PPFIBP1 WNT16"
2500,6,0.4184,6.276,4881,0.001281,0.998474,"C2orf69 ETFA MAMSTR MAN2C1 PPM1B RASSF7"
2501,5,0.4293,4.293,3988,0.001073,0.996692,"BCL6B MSRA NSMCE4A PPM1H SLC39A11"
2502,6,0.4154,6.231,4761,0.001304,0.998474,"ARPC5 CTRL PPP1R11 RHEX SCP2D1 STARD9"
2503,6,0.4192,6.289,4786,0.001309,0.998474,"C5orf38 CASTOR1 PPP1R14B ROBO3 RWDD3 SPART"
2504,6,0.4378,6.567,3912,0.001671,0.998474,"GIGYF2 PPP1R11 PPP1R2 PPP1R7 SUGT1 TLN1"
